timestamp_us,adc_raw
1544551990,3871
1544552990,3885
1544563417,3874
1544564417,3875
1544565417,3879
1544566417,3830
1544567417,3885
1544568417,3882
1544569417,3887
1544570417,3871
1544571417,3901
1544572417,3870
1544573417,3875
1544574417,3874
1544575417,3863
1544576417,3872
1544577417,3875
1544578417,3888
1544579417,3882
1544580417,3884
1544581417,3883
1544591871,3881
1544592871,3873
1544593871,3866
1544594871,3882
1544595871,3877
1544596871,3862
1544597871,3869
1544598871,3868
1544599871,3866
1544600871,3873
1544601871,3869
1544602871,3856
1544603871,3839
1544604871,3877
1544605871,3909
1544606871,3886
1544607871,3878
1544608871,3871
1544609871,3861
1544610871,3825
1544621298,3874
1544622298,3877
1544623298,3861
1544624298,3882
1544625298,3877
1544626298,3874
1544627298,3873
1544628298,3871
1544629298,3874
1544630298,3873
1544631298,3874
1544632298,3870
1544633298,3857
1544634298,3869
1544635298,3875
1544636298,3862
1544637298,3882
1544638298,3883
1544639298,3885
1544640298,3891
1544650742,3884
1544651742,3933
1544652742,3878
1544653742,3867
1544654742,3863
1544655742,3861
1544656742,3882
1544657742,3866
1544658742,3858
1544659742,3875
1544660742,3871
1544661742,3891
1544662742,3883
1544663742,3879
1544664742,3877
1544665742,3881
1544666742,3877
1544667742,3861
1544668742,3857
1544669742,3873
1544680169,3875
1544681169,3869
1544682169,3868
1544683169,3885
1544684169,3871
1544685169,3859
1544686169,3885
1544687169,3874
1544688169,3862
1544689169,3849
1544690169,3882
1544691169,3872
1544692169,3875
1544693169,3861
1544694169,3872
1544695169,3867
1544696169,3873
1544697169,3885
1544698169,3872
1544699169,3890
1544709596,3878
1544710596,3883
1544711596,3867
1544712596,3883
1544713596,3873
1544714596,3862
1544715596,3872
1544716596,3879
1544717596,3872
1544718596,3871
1544719596,3873
1544720596,3872
1544721596,3886
1544722596,3854
1544723596,3867
1544724596,3882
1544725596,3859
1544726596,3871
1544727596,3861
1544728596,3872
1544739023,3891
1544740023,3871
1544741023,3875
1544742023,3861
1544743023,3859
1544744023,3874
1544745023,3885
1544746023,3869
1544747023,3878
1544748023,3869
1544749023,3872
1544750023,3866
1544751023,3847
1544752023,3876
1544753023,3865
1544754023,3873
1544755023,3881
1544756023,3837
1544757023,3879
1544767486,3879
1544768486,3871
1544769486,3885
1544770486,3867
1544771486,3889
1544772486,3863
1544773486,3861
1544774486,3874
1544775486,3872
1544776486,3877
1544777486,3866
1544778486,3882
1544779486,3871
1544780486,3879
1544781486,3877
1544782486,3882
1544783486,3876
1544784486,3866
1544785486,3879
1544786486,3862
1544796904,3861
1544797904,3869
1544798904,3873
1544799904,3873
1544800904,3891
1544801904,3873
1544802904,3873
1544803904,3863
1544804904,3873
1544805904,3883
1544806904,3874
1544807904,3851
1544808904,3877
1544809904,3883
1544810904,3879
1544811904,3871
1544812904,3888
1544813904,3857
1544814904,3845
1544815904,3873
1544826348,3883
1544827348,3868
1544828348,3873
1544829348,3882
1544830348,3914
1544831348,3863
1544832348,3879
1544833348,3851
1544834348,3877
1544835348,3892
1544836348,3863
1544837348,3875
1544838348,3887
1544839348,3872
1544840348,3843
1544841348,3856
1544842348,3865
1544843348,3875
1544844348,3870
1544845348,3875
1544855775,3887
1544856775,3877
1544857775,3877
1544858775,3878
1544859775,3883
1544860775,3880
1544861775,3874
1544862775,3871
1544863775,3873
1544864775,3889
1544865775,3879
1544866775,3878
1544867775,3874
1544868775,3881
1544869775,3874
1544870775,3881
1544871775,3876
1544872775,3874
1544873775,3907
1544874775,3859
1544885202,3878
1544886202,3877
1544887202,3874
1544888202,3888
1544889202,3879
1544890202,3873
1544891202,3879
1544892202,3877
1544893202,3876
1544894202,3872
1544895202,3885
1544896202,3879
1544897202,3867
1544898202,3876
1544899202,3862
1544900202,3871
1544901202,3888
1544902202,3871
1544903202,3873
1544904202,3877
1544914629,3873
1544915629,3874
1544916629,3874
1544917629,3876
1544918629,3871
1544919629,3857
1544920629,3872
1544921629,3877
1544922629,3863
1544923629,3861
1544924629,3860
1544925629,3873
1544926629,3893
1544927629,3886
1544928629,3874
1544929629,3870
1544930629,3863
1544931629,3882
1544932629,3868
1544943083,3877
1544944083,3869
1544945083,3863
1544946083,3883
1544947083,3882
1544948083,3876
1544949083,3882
1544950083,3876
1544951083,3867
1544952083,3872
1544953083,3876
1544954083,3872
1544955083,3875
1544956083,3860
1544957083,3868
1544958083,3885
1544959083,3877
1544960083,3879
1544961083,3859
1544962083,3881
1544972510,3856
1544973510,3879
1544974510,3878
1544975510,3851
1544976510,3883
1544977510,3886
1544978510,3894
1544979510,3887
1544980510,3865
1544981510,3837
1544982510,3911
1544983510,3877
1544984510,3878
1544985510,3970
1544986510,3869
1544987510,3878
1544988510,3867
1544989510,3863
1544990510,3873
1544991510,3888
1545001954,3869
1545002954,3951
1545003954,3871
1545004954,3878
1545005954,3854
1545006954,3878
1545007954,3878
1545008954,3869
1545009954,3872
1545010954,3866
1545011954,3881
1545012954,3881
1545013954,3869
1545014954,3881
1545015954,3889
1545016954,3856
1545017954,3887
1545018954,3874
1545019954,3885
1545020954,3858
1545031381,3888
1545032381,3875
1545033381,3870
1545034381,3879
1545035381,3860
1545036381,3884
1545037381,3882
1545038381,3894
1545039381,3873
1545040381,3879
1545041381,3870
1545042381,3859
1545043381,3867
1545044381,3888
1545045381,3878
1545046381,3856
1545047381,3883
1545048381,3882
1545049381,3877
1545050381,3882
1545060808,3867
1545061808,3877
1545062808,3878
1545063808,3883
1545064808,3867
1545065808,3869
1545066808,3876
1545067808,3871
1545068808,3863
1545069808,3881
1545070808,3879
1545071808,3875
1545072808,3881
1545073808,3869
1545074808,3879
1545075808,3875
1545076808,3885
1545077808,3856
1545078808,3875
1545079808,3869
1545090242,3869
1545091242,3878
1545092242,3878
1545093242,3853
1545094242,3888
1545095242,3885
1545096242,3874
1545097242,3868
1545098242,3877
1545099242,3859
1545100242,3874
1545101242,3856
1545102242,3862
1545103242,3876
1545104242,3873
1545105242,3909
1545106242,3871
1545107242,3877
1545108242,3872
1545118689,3888
1545119689,3882
1545120689,3876
1545121689,3878
1545122689,3878
1545123689,3878
1545124689,3874
1545125689,3886
1545126689,3901
1545127689,3871
1545128689,3858
1545129689,3868
1545130689,3867
1545131689,3866
1545132689,3883
1545133689,3872
1545134689,3878
1545135689,3882
1545136689,3877
1545137689,3890
1545148116,3873
1545149116,3868
1545150116,3877
1545151116,3872
1545152116,3870
1545153116,3895
1545154116,3881
1545155116,3950
1545156116,3877
1545157116,3889
1545158116,3887
1545159116,3875
1545160116,3886
1545161116,3891
1545162116,3865
1545163116,3903
1545164116,3856
1545165116,3873
1545166116,3868
1545167116,3869
1545177564,3884
1545178564,3871
1545179564,3858
1545180564,3864
1545181564,3879
1545182564,3875
1545183564,3901
1545184564,3876
1545185564,3882
1545186564,3874
1545187564,3891
1545188564,3868
1545189564,3877
1545190564,3873
1545191564,3867
1545192564,3884
1545193564,3873
1545194564,3882
1545195564,3859
1545196564,3845
1545206987,3862
1545207987,3882
1545208987,3886
1545209987,3878
1545210987,3887
1545211987,3857
1545212987,3875
1545213987,3873
1545214987,3867
1545215987,3873
1545216987,3865
1545217987,3879
1545218987,3867
1545219987,3877
1545220987,3874
1545221987,3887
1545222987,3876
1545223987,3874
1545224987,3885
1545225987,3870
1545236413,3882
1545237413,3874
1545238413,3857
1545239413,3877
1545240413,3866
1545241413,3882
1545242413,3866
1545243413,3865
1545244413,3884
1545245413,3886
1545246413,3883
1545247413,3872
1545248413,3867
1545249413,3863
1545250413,3875
1545251413,3879
1545252413,3888
1545253413,3870
1545254413,3868
1545255413,3874
1545265840,3867
1545266840,3887
1545267840,3876
1545268840,3877
1545269840,3855
1545270840,3821
1545271840,3878
1545272840,3871
1545273840,3856
1545274840,3885
1545275840,3875
1545276840,3890
1545277840,3877
1545278840,3888
1545279840,3880
1545280840,3862
1545281840,3871
1545282840,3863
1545283840,3865
1545294295,3879
1545295295,3878
1545296295,3876
1545297295,3869
1545298295,3879
1545299295,3888
1545300295,3866
1545301295,3878
1545302295,3870
1545303295,3891
1545304295,3880
1545305295,3889
1545306295,3863
1545307295,3885
1545308295,3855
1545309295,3872
1545310295,3879
1545311295,3862
1545312295,3875
1545313295,3869
1545323722,3870
1545324722,3877
1545325722,3872
1545326722,3883
1545327722,3886
1545328722,3879
1545329722,3898
1545330722,3887
1545331722,3878
1545332722,3876
1545333722,3884
1545334722,3870
1545335722,3874
1545336722,3881
1545337722,3867
1545338722,3869
1545339722,3892
1545340722,3885
1545341722,3877
1545342722,3877
1545353166,3877
1545354166,3881
1545355166,3869
1545356166,3879
1545357166,3862
1545358166,3877
1545359166,3886
1545360166,3878
1545361166,3875
1545362166,3877
1545363166,3877
1545364166,3882
1545365166,3888
1545366166,3858
1545367166,3881
1545368166,3870
1545369166,3866
1545370166,3877
1545371166,3878
1545372166,3874
1545382594,3869
1545383594,3873
1545384594,3877
1545385594,3882
1545386594,3885
1545387594,3867
1545388594,3883
1545389594,3850
1545390594,3873
1545391594,3865
1545392594,3869
1545393594,3871
1545394594,3879
1545395594,3883
1545396594,3861
1545397594,3869
1545398594,3871
1545399594,3875
1545400594,3879
1545401594,3873
1545412019,3878
1545413019,3857
1545414019,3871
1545415019,3887
1545416019,3883
1545417019,3879
1545418019,3879
1545419019,3856
1545420019,3883
1545421019,3858
1545422019,3888
1545423019,3857
1545424019,3872
1545425019,3885
1545426019,3881
1545427019,3885
1545428019,3843
1545429019,3884
1545430019,3867
1545431019,3879
1545441446,3872
1545442446,3877
1545443446,3886
1545444446,3887
1545445446,3871
1545446446,3870
1545447446,3876
1545448446,3863
1545449446,3876
1545450446,3869
1545451446,3869
1545452446,3871
1545453446,3881
1545454446,3862
1545455446,3879
1545456446,3865
1545457446,3873
1545458446,3865
1545459446,3882
1545469901,3875
1545470901,3859
1545471901,3885
1545472901,3883
1545473901,3878
1545474901,3877
1545475901,3875
1545476901,3865
1545477901,3863
1545478901,3870
1545479901,3866
1545480901,3870
1545481901,3891
1545482901,3873
1545483901,3859
1545484901,3872
1545485901,3871
1545486901,3837
1545487901,3887
1545488901,3883
1545499328,3886
1545500328,3872
1545501328,3879
1545502328,3888
1545503328,3870
1545504328,3869
1545505328,3874
1545506328,3878
1545507328,3845
1545508328,3883
1545509328,3893
1545510328,3886
1545511328,3855
1545512328,3884
1545513328,3890
1545514328,3877
1545515328,3883
1545516328,3856
1545517328,3878
1545518328,3891
1545528771,3873
1545529771,3870
1545530771,3881
1545531771,3883
1545532771,3857
1545533771,3857
1545534771,3860
1545535771,3874
1545536771,3885
1545537771,3875
1545538771,3863
1545539771,3882
1545540771,3873
1545541771,3883
1545542771,3876
1545543771,3888
1545544771,3875
1545545771,3882
1545546771,3870
1545547771,3875
1545558198,3888
1545559198,3870
1545560198,3874
1545561198,3873
1545562198,3854
1545563198,3869
1545564198,3887
1545565198,3887
1545566198,3882
1545567198,3859
1545568198,3870
1545569198,3875
1545570198,3875
1545571198,3870
1545572198,3883
1545573198,3878
1545574198,3881
1545575198,3881
1545576198,3877
1545577198,3889
1545587625,3860
1545588625,3888
1545589625,3876
1545590625,3863
1545591625,3875
1545592625,3871
1545593625,3872
1545594625,3877
1545595625,3869
1545596625,3867
1545597625,3876
1545598625,3864
1545599625,3876
1545600625,3869
1545601625,3899
1545602625,3876
1545603625,3871
1545604625,3882
1545605625,3870
1545606625,3869
1545617052,3869
1545618052,3877
1545619052,3875
1545620052,3888
1545621052,3886
1545622052,3862
1545623052,3875
1545624052,3867
1545625052,3872
1545626052,3869
1545627052,3883
1545628052,3863
1545629052,3883
1545630052,3877
1545631052,3874
1545632052,3863
1545633052,3888
1545634052,3866
1545635052,3879
1545645507,3914
1545646507,3889
1545647507,3883
1545648507,3881
1545649507,3879
1545650507,3874
1545651507,3881
1545652507,3884
1545653507,3872
1545654507,3876
1545655507,3875
1545656507,3875
1545657507,3875
1545658507,3873
1545659507,3881
1545660507,3882
1545661507,3866
1545662507,3879
1545663507,3877
1545664507,3898
1545674933,3888
1545675933,3888
1545676933,3881
1545677933,3868
1545678933,3879
1545679933,3891
1545680933,3881
1545681933,3877
1545682933,3881
1545683933,3891
1545684933,3886
1545685933,3885
1545686933,3884
1545687933,3871
1545688933,3881
1545689933,3888
1545690933,3876
1545691933,3885
1545692933,3871
1545693933,3872
1545704377,3875
1545705377,3886
1545706377,3877
1545707377,3849
1545708377,3888
1545709377,3871
1545710377,3879
1545711377,3867
1545712377,3863
1545713377,3863
1545714377,3860
1545715377,3888
1545716377,3877
1545717377,3873
1545718377,3870
1545719377,3869
1545720377,3871
1545721377,3867
1545722377,3866
1545723377,3875
1545733804,3868
1545734804,3869
1545735804,3874
1545736804,3863
1545737804,3875
1545738804,3861
1545739804,3883
1545740804,3888
1545741804,3853
1545742804,3877
1545743804,3875
1545744804,3885
1545745804,3888
1545746804,3873
1545747804,3884
1545748804,3863
1545749804,3863
1545750804,3883
1545751804,3869
1545752804,3874
1545763239,3872
1545764239,3885
1545765239,3875
1545766239,3863
1545767239,3872
1545768239,3874
1545769239,3883
1545770239,3879
1545771239,3875
1545772239,3885
1545773239,3888
1545774239,3867
1545775239,3856
1545776239,3861
1545777239,3881
1545778239,3872
1545779239,3876
1545780239,3883
1545781239,3858
1545782239,3861
1545792658,3882
1545793658,3866
1545794658,3871
1545795658,3883
1545796658,3873
