timestamp_us,adc_raw
1103899623,1893
1103900623,1873
1103901623,1945
1103902623,1968
1103903623,2029
1103904623,2059
1103905623,2128
1103906623,2233
1103917050,1665
1103918050,1659
1103919050,1673
1103920050,1679
1103921050,1728
1103922050,1833
1103923050,1974
1103924050,2063
1103925050,2105
1103926050,2107
1103927050,2129
1103928050,2129
1103929050,2082
1103930050,1969
1103931050,1889
1103932050,1846
1103933050,1872
1103934050,1958
1103935050,2065
1103936050,2128
1103946477,1783
1103947477,1742
1103948477,1740
1103949477,1801
1103950477,1852
1103951477,1963
1103952477,2051
1103953477,2146
1103954477,2165
1103955477,2162
1103956477,2132
1103957477,2080
1103958477,1968
1103959477,1913
1103960477,1919
1103961477,1967
1103962477,2007
1103963477,2040
1103964477,2060
1103965477,2044
1103975904,1996
1103976904,2061
1103977904,2081
1103978904,2098
1103979904,2054
1103980904,2016
1103981904,1971
1103982904,1927
1103983904,1897
1103984904,1945
1103985904,2000
1103986904,2029
1103987904,2044
1103988904,2064
1103989904,2051
1103990904,2065
1103991904,2019
1103992904,2046
1103993904,2069
1104004359,1963
1104005359,1919
1104006359,1873
1104007359,1869
1104008359,1872
1104009359,1893
1104010359,1960
1104011359,2030
1104012359,2071
1104013359,2068
1104014359,2032
1104015359,2000
1104016359,1969
1104017359,1956
1104018359,2022
1104019359,2128
1104020359,2200
1104021359,2227
1104022359,2219
1104023359,2172
1104033786,1940
1104034786,2036
1104035786,2105
1104036786,2128
1104037786,2102
1104038786,2034
1104039786,2085
1104040786,2004
1104041786,1965
1104042786,1943
1104043786,1966
1104044786,2002
1104045786,1992
1104046786,2000
1104047786,2031
1104048786,2001
1104049786,1986
1104050786,1987
1104051786,2023
1104052786,2060
1104063237,2018
1104064237,2004
1104065237,1970
1104066237,1932
1104067237,1891
1104068237,1927
1104069237,1971
1104070237,2003
1104071237,2026
1104072237,2020
1104073237,2045
1104074237,2053
1104075237,2055
1104076237,2042
1104077237,2083
1104078237,2107
1104079237,2096
1104080237,2066
1104081237,2036
1104082237,1973
1104092656,2091
1104093656,2095
1104094656,2115
1104095656,2159
1104096656,2160
