timestamp_us,adc_raw
268871103,3876
268872103,3873
268873103,3870
268874103,3881
268875103,3873
268876103,3891
268877103,3876
268878103,3863
268879103,3866
268880103,3884
268881103,3865
268882103,3877
268883103,3865
268884103,3900
268885103,3884
268895523,3887
268896523,3871
268897523,3881
268898523,3870
268899523,3877
268900523,3869
268901523,3882
268902523,3873
268903523,3881
268904523,3888
268905523,3871
268906523,3878
268907523,3888
268908523,3871
268909523,3879
268910523,3863
268911523,3870
268912523,3886
268913523,3874
268914523,3870
268915523,3881
268916523,3873
268917523,3873
268918523,3885
268919523,3885
268929915,3882
268930915,3865
268931915,3891
268932915,3819
268933915,3903
268934915,3838
268935915,3831
268936915,3891
268937915,3877
268938915,3864
268939915,3871
268940915,3850
268941915,3893
268942915,3886
268943915,3886
268944915,3876
268945915,3856
268946915,3875
268947915,3895
268948915,3888
268949915,3882
268950915,3861
268951915,3883
268952915,3830
268963335,3883
268964335,3884
268965335,3829
268966335,3877
268967335,3914
268968335,3865
268969335,3889
268970335,3915
268971335,3875
268972335,3875
268973335,3869
268974335,3883
268975335,3868
268976335,3867
268977335,3879
268978335,3859
268979335,3885
268980335,3859
268981335,3867
268982335,3873
268983335,3915
268984335,3884
268985335,3870
268986335,3859
268996755,3856
268997755,3876
268998755,3862
268999755,3882
269000755,3873
269001755,3883
269002755,3863
269003755,3883
269004755,3862
269005755,3867
269006755,3873
269007755,3881
269008755,3888
269009755,3866
269010755,3879
269011755,3875
269012755,3859
269013755,3870
269014755,3873
269015755,3874
269016755,3879
269017755,3875
269018755,3874
269019755,3883
269030157,3859
269031157,3850
269032157,3834
269033157,3939
269034157,3863
269035157,3884
269036157,3861
269037157,3879
269038157,3867
269039157,3861
269040157,3881
269041157,3874
269042157,3867
269043157,3884
269044157,3888
269045157,3885
269046157,3852
269047157,3869
269048157,3857
269049157,3825
269050157,3885
269051157,3860
269052157,3863
269053157,3877
269063578,3878
269064578,3882
269065578,3883
269066578,3893
269067578,3879
269068578,3883
269069578,3873
269070578,3867
269071578,3888
269072578,3873
269073578,3860
269074578,3879
269075578,3883
269076578,3866
269077578,3879
269078578,3879
269079578,3878
269080578,3888
269081578,3860
269082578,3875
269083578,3880
269084578,3873
269085578,3881
269086578,3878
269087578,3879
269097969,3869
269098969,3872
269099969,3879
269100969,3872
269101969,3869
269102969,3866
269103969,3909
269104969,3887
269105969,3865
269106969,3882
269107969,3879
269108969,3876
269109969,3888
269110969,3879
269111969,3903
269112969,3887
269113969,3865
269114969,3882
269115969,3867
269116969,3870
269117969,3875
269118969,3877
269119969,3881
269120969,3883
269131389,3885
269132389,3870
269133389,3875
269134389,3867
269135389,3874
269136389,3874
269137389,3885
269138389,3868
269139389,3876
269140389,3881
269141389,3886
269142389,3884
269143389,3879
269144389,3873
269145389,3861
269146389,3873
269147389,3888
269148389,3876
269149389,3865
269150389,3883
269151389,3871
269152389,3888
269153389,3878
269154389,3872
269164809,3904
269165809,3870
269166809,3868
269167809,3872
269168809,3878
269169809,3868
269170809,3871
269171809,3930
269172809,3889
269173809,3887
269174809,3883
269175809,3875
269176809,3901
269177809,3877
269178809,3879
269179809,3920
269180809,3874
269181809,3875
269182809,3873
269183809,3877
269184809,3884
269185809,3874
269186809,3871
269187809,3888
269198211,3869
269199211,3866
269200211,3875
269201211,3874
269202211,3863
269203211,3883
269204211,3869
269205211,3882
269206211,3869
269207211,3881
269208211,3889
269209211,3870
269210211,3875
269211211,3876
269212211,3869
269213211,3888
269214211,3875
269215211,3886
269216211,3867
269217211,3867
269218211,3885
269219211,3872
269220211,3888
269221211,3861
269231631,3874
269232631,3869
269233631,3873
269234631,3871
269235631,3837
269236631,3874
269237631,3870
269238631,3877
269239631,3876
269240631,3869
269241631,3876
269242631,3877
269243631,3877
269244631,3874
269245631,3882
269246631,3873
269247631,3877
269248631,3871
269249631,3885
269250631,3835
269251631,3862
269252631,3866
269253631,3865
269254631,3861
269255631,3881
269266023,3872
269267023,3882
269268023,3888
269269023,3861
269270023,3875
269271023,3888
269272023,3888
269273023,3872
269274023,3871
269275023,3872
269276023,3883
269277023,3878
269278023,3869
269279023,3889
269280023,3894
269281023,3877
269282023,3887
269283023,3867
269284023,3907
269285023,3869
269286023,3886
269287023,3879
269288023,3872
269289023,3872
269299443,3863
269300443,3871
269301443,3891
269302443,3887
269303443,3859
269304443,3881
269305443,3872
269306443,3875
269307443,3874
269308443,3869
269309443,3877
269310443,3857
269311443,3867
269312443,3863
269313443,3894
269314443,3886
269315443,3871
269316443,3874
269317443,3841
269318443,3885
269319443,3879
269320443,3885
269321443,3872
269322443,3877
269332862,3881
269333862,3866
269334862,3872
269335862,3868
269336862,3857
269337862,3875
269338862,3872
269339862,3870
269340862,3877
269341862,3882
269342862,3873
269343862,3878
269344862,3883
269345862,3875
269346862,3874
269347862,3871
269348862,3887
269349862,3867
269350862,3866
269351862,3869
269352862,3889
269353862,3878
269354862,3877
269355862,3861
269366265,3876
269367265,3888
269368265,3872
269369265,3859
269370265,3881
269371265,3874
269372265,3888
269373265,3890
269374265,3888
269375265,3871
269376265,3871
269377265,3862
269378265,3874
269379265,3871
269380265,3855
269381265,3882
269382265,3874
269383265,3869
269384265,3885
269385265,3873
269386265,3872
269387265,3873
269388265,3873
269389265,3884
269399685,3871
269400685,3879
269401685,3876
269402685,3884
269403685,3864
269404685,3871
269405685,3869
269406685,3866
269407685,3884
269408685,3872
269409685,3879
269410685,3882
269411685,3888
269412685,3867
269413685,3872
269414685,3879
269415685,3875
269416685,3881
269417685,3871
269418685,3888
269419685,3888
269420685,3875
269421685,3871
269422685,3887
269423685,3881
269434077,3877
269435077,3877
269436077,3856
269437077,3904
269438077,3876
269439077,3888
269440077,3874
269441077,3890
269442077,3868
269443077,3884
269444077,3874
269445077,3863
269446077,3880
269447077,3875
269448077,3862
269449077,3881
269450077,3877
269451077,3888
269452077,3883
269453077,3855
269454077,3877
269455077,3933
269456077,3883
269457077,3876
269467497,3878
269468497,3883
269469497,3888
269470497,3878
269471497,3877
269472497,3872
269473497,3875
269474497,3823
269475497,3909
269476497,3885
269477497,3873
269478497,3943
269479497,3876
269480497,3899
269481497,3886
269482497,3867
269483497,3891
269484497,3859
269485497,3866
269486497,3891
269487497,3862
269488497,3891
269489497,3863
269490497,3875
269500916,3875
269501916,3856
269502916,3875
269503916,3862
269504916,3869
269505916,3882
269506916,3882
269507916,3874
269508916,3874
269509916,3873
269510916,3872
269511916,3879
269512916,3862
269513916,3877
269514916,3873
269515916,3858
269516916,3831
269517916,3873
269518916,3876
269519916,3881
269520916,3859
269521916,3877
269522916,3888
269523916,3877
269534319,3870
269535319,3875
269536319,3909
269537319,3897
269538319,3870
269539319,3863
269540319,3856
269541319,3889
269542319,3872
269543319,3898
269544319,3882
269545319,3865
269546319,3877
269547319,3883
269548319,3883
269549319,3859
269550319,3872
269551319,3866
269552319,3868
269553319,3898
269554319,3878
269555319,3886
269556319,3856
269557319,3865
269567739,3873
269568739,3868
269569739,3869
269570739,3881
269571739,3875
269572739,3867
269573739,3874
269574739,3859
269575739,3861
269576739,3873
269577739,3873
269578739,3866
269579739,3873
269580739,3893
269581739,3890
269582739,3877
269583739,3881
269584739,3870
269585739,3875
269586739,3861
269587739,3867
269588739,3863
269589739,3874
269590739,3868
269591739,3875
269602131,3876
269603131,3868
269604131,3891
269605131,3873
269606131,3856
269607131,3873
269608131,3870
269609131,3875
269610131,3869
269611131,3859
269612131,3867
269613131,3856
269614131,3867
269615131,3880
269616131,3859
269617131,3873
269618131,3856
269619131,3863
269620131,3870
269621131,3858
269622131,3859
269623131,3877
269624131,3859
269625131,3882
269635551,3870
269636551,3869
269637551,3871
269638551,3867
269639551,3859
269640551,3878
269641551,3873
269642551,3798
269643551,3869
269644551,3856
269645551,3871
269646551,3853
269647551,3871
269648551,3869
269649551,3867
269650551,3873
269651551,3862
269652551,3856
269653551,3887
269654551,3876
269655551,3876
269656551,3858
269657551,3884
269658551,3897
269668970,3869
269669970,3856
269670970,3866
269671970,3873
269672970,3873
269673970,3883
269674970,3871
269675970,3886
269676970,3859
269677970,3875
269678970,3853
269679970,3875
269680970,3873
269681970,3877
269682970,3873
269683970,3877
269684970,3887
269685970,3872
269686970,3857
269687970,3881
269688970,3871
269689970,3870
269690970,3856
269691970,3867
269702373,3871
269703373,3869
269704373,3865
269705373,3865
269706373,3855
269707373,3869
269708373,3885
269709373,3874
269710373,3873
269711373,3874
269712373,3856
269713373,3878
269714373,3875
269715373,3862
269716373,3873
269717373,3878
269718373,3807
269719373,3883
269720373,3833
269721373,3867
269722373,3877
269723373,3874
269724373,3861
269725373,3863
269735793,3869
269736793,3868
269737793,3867
269738793,3863
269739793,3872
269740793,3863
269741793,3873
269742793,3869
269743793,3857
269744793,3873
269745793,3863
269746793,3872
269747793,3877
269748793,3878
269749793,3857
269750793,3857
269751793,3825
269752793,3862
269753793,3942
269754793,3872
269755793,3863
269756793,3872
269757793,3862
269758793,3874
269759793,3856
269770185,3813
269771185,3673
269772185,3567
269773185,3519
269774185,3543
269775185,3581
269776185,3643
269777185,3683
269778185,3682
269779185,3669
269780185,3727
269781185,3809
269782185,3797
269783185,3746
269784185,3681
269785185,3773
269786185,3847
269787185,3856
269788185,3867
269789185,3856
269790185,3869
269791185,3853
269792185,3855
269793185,3862
269803604,3862
269804604,3842
269805604,3868
269806604,3870
269807604,3861
269808604,3856
269809604,3867
269810604,3873
269811604,3875
269812604,3878
269813604,3859
269814604,3879
269815604,3946
269816604,3863
269817604,3868
269818604,3869
269819604,3861
269820604,3863
269821604,3871
269822604,3857
269823604,3858
269824604,3869
269825604,3856
269826604,3873
269837024,3857
269838024,3870
269839024,3872
269840024,3901
269841024,3859
269842024,3867
269843024,3856
269844024,3863
269845024,3873
269846024,3845
269847024,3869
269848024,3863
269849024,3861
269850024,3856
269851024,3841
269852024,3866
269853024,3882
269854024,3872
269855024,3872
269856024,3830
269857024,3856
269858024,3879
269859024,3879
269860024,3863
269870436,3876
269871436,3872
269872436,3810
269873436,3920
269874436,3869
269875436,3853
269876436,3855
269877436,3828
269878436,3874
269879436,3883
269880436,3875
269881436,3862
269882436,3867
269883436,3877
269884436,3889
269885436,3862
269886436,3857
269887436,3859
269888436,3861
269889436,3862
269890436,3865
269891436,3862
269892436,3875
269893436,3889
269903846,3863
269904846,3855
269905846,3855
269906846,3857
269907846,3858
269908846,3858
269909846,3894
269910846,3860
269911846,3870
269912846,3865
269913846,3876
269914846,3860
269915846,3867
269916846,3883
269917846,3876
269918846,3877
269919846,3881
269920846,3875
269921846,3861
269922846,3869
269923846,3872
269924846,3877
269925846,3856
269926846,3874
269927846,3844
269938246,3865
269939246,3879
269940246,3863
269941246,3877
269942246,3858
269943246,3865
269944246,3866
269945246,3862
269946246,3872
269947246,3879
269948246,3863
269949246,3857
269950246,3867
269951246,3858
269952246,3869
269953246,3858
269954246,3857
269955246,3777
269956246,3654
269957246,3525
269958246,3472
269959246,3475
269960246,3491
269961246,3526
269971658,3005
269972658,2945
269973658,2925
269974658,2980
269975658,2992
269976658,2965
269977658,3050
269978658,3156
269979658,3230
269980658,3216
269981658,3207
269982658,3157
269983658,3121
269984658,3052
269985658,2977
269986658,2933
269987658,2925
269988658,2887
269989658,2885
269990658,2869
269991658,2846
269992658,2781
269993658,2748
269994658,2764
270005078,2624
270006078,2559
270007078,2505
270008078,2453
270009078,2416
270010078,2384
270011078,2358
270012078,2320
270013078,2263
270014078,2225
270015078,2209
270016078,2176
270017078,2131
270018078,2115
270019078,2106
270020078,2087
270021078,2148
270022078,2223
270023078,2261
270024078,2225
270025078,2203
270026078,2237
270027078,2292
270028078,2371
270038481,2112
270039481,2091
270040481,2087
270041481,2067
270042481,2033
270043481,2016
270044481,2069
270045481,2135
270046481,2148
270047481,2139
270048481,2111
270049481,2063
270050481,2068
270051481,2133
270052481,2143
270053481,2151
270054481,2134
270055481,2113
270056481,2100
270057481,2089
270058481,2041
270059481,2004
270060481,1955
270061481,1917
270071900,1789
270072900,1764
270073900,1733
270074900,1697
270075900,1681
270076900,1707
270077900,1774
270078900,1831
270079900,1871
270080900,1843
270081900,1866
270082900,1950
270083900,2092
270084900,2213
270085900,2263
270086900,2297
270087900,2309
270088900,2315
270089900,2320
270090900,2330
270091900,2312
270092900,2287
270093900,2356
270094900,2448
270095900,2502
270106292,2256
270107292,2256
270108292,2299
270109292,2374
270110292,2385
270111292,2345
270112292,2299
270113292,2250
270114292,2218
270115292,2191
270116292,2145
270117292,2129
270118292,2089
270119292,2074
270120292,2030
270121292,2017
270122292,2057
270123292,2083
270124292,2142
270125292,2213
270126292,2314
270127292,2396
